Date,year,max_customer,daily_ci,daily_ci_3day_avg,customer_minutes,total_min,total_max,rolling_max_customer,rolling_daily_ci,rolling_daily_ci_3_day_avg,rolling_customer_minutes,saifi_max_method_min,saifi_max_method_max,saifi_sum_method_min,saifi_sum_method_max,saifi_moving_avg_min,saifi_moving_avg_max,saidi_max,saidi_min,caidi_max_method,caidi_sum_method,caidi_moving_avg_method
2019-03-02,2019,220667,302651,400793.333333333,35596260,124059690,142667100,177052979,221396659,221409355.333333,45766112250,1.42715961163533,1.24102178427963,1.78459787381381,1.55184102711838,1.784700214335,1.55193001983872,368.903970741826,320.789532064505,258.488236168,206.715460191294,206.703606453751
2019-03-03,2019,367803,474130,451534.000000001,57015270,124059690,142667100,176926611,221235990,221305740.333333,45741955830,1.42614100518871,1.24013602996066,1.78330277949268,1.55071484595958,1.78386501153867,1.5512037486802,368.709254633798,320.620211877861,258.536325154615,206.75639542192,206.69123069787
2019-03-04,2019,401299,577821,468788,82561785,124059690,142667100,176955296,221284572,221250016.666667,45742667715,1.42637222453159,1.24033709243406,1.78369438130951,1.55105537296265,1.78341584334659,1.55081316341796,368.714992879637,320.625201710836,258.498438583042,206.714220072243,206.746505171638
2019-03-05,2019,279667,354413,432213.333333333,35912985,124059690,142667100,176923823,221229488,221227933.333333,45740325150,1.42611853213562,1.24011648796394,1.78325036923758,1.55066927133165,1.78323783763552,1.55065837416849,368.696110315929,320.608781912578,258.531182372201,206.755101065008,206.756554024673
2019-03-06,2019,277703,364406,345629,39582480,124059690,142667100,176837053,221169740,221362996,45728245860,1.42541911075225,1.23950828887669,1.78276876235947,1.55025047821116,1.78432652862505,1.55160507222758,368.598743556428,320.524114249186,258.589730399997,206.756339542652,206.575835556544
2019-03-07,2019,242727,318068,332118.333333333,29483460,124059690,142667100,177108528,221689760,221595290.333333,45950277840,1.42760737190299,1.24141114524652,1.7869604542781,1.55389546713994,1.78619896868462,1.55323329859045,370.388462521549,322.080408447357,259.447008898408,207.272892712771,207.361256509015
2019-03-08,2019,221688,313881,461759.666666667,28285890,124059690,142667100,177493913,221926371,221820900,46298812035,1.43071382009741,1.24411243377064,1.78886768941628,1.55555395042024,1.78801752607958,1.55481466995544,373.197869791549,324.523397720988,260.847322888194,208.622399520965,208.721594921849
2019-03-09,2019,491291,753330,535643,72727155,124059690,142667100,177519309,221846569,221812553.666667,46369431300,1.43091852800857,1.24429044257576,1.78822443454437,1.55499459230614,1.78795024932487,1.55475616779669,373.767105979388,325.018391065635,261.207817680273,209.015769362654,209.047822287293
2019-03-10,2019,441752,539718,538893.333333334,86708430,124059690,142667100,177428412,221664721,221691690.333333,46357288665,1.43018584038055,1.24365331600628,1.78675862401397,1.55371996066367,1.7869760139924,1.55390899747267,373.669228618901,324.933279396581,261.27319825756,209.132461204776,209.107019732213
2019-03-11,2019,261948,323632,433265,29775855,124059690,142667100,177379670,221563781,221607700.666667,46322751990,1.42979294886196,1.24331166751129,1.78594498341887,1.5530124394482,1.78629900386392,1.55332028664399,373.390841054012,324.691200634204,261.150288474435,209.071860847148,209.030425615384
2019-03-12,2019,340923,436445,622976.333333333,42996930,124059690,142667100,177437670,221594600,221669454,46310236335,1.43026046574838,1.24371820833254,1.78619340415892,1.5532284598201,1.78679677500403,1.55375313579655,373.289956915095,324.603474346924,260.994389381917,208.986303524544,208.91573240849
2019-03-13,2019,854314,1108852,871405.333333333,259533765,124059690,142667100,177627461,221849981,221834026.333333,46349159565,1.43179030191031,1.24504851503956,1.78825193743431,1.55501850812135,1.78812333267424,1.55490667668533,373.603702903014,324.876299896753,260.934651117937,208.921178879885,208.936204833404
2019-03-14,2019,866964,1068919,871812.333333333,285602955,124059690,142667100,177838530,222057498,222024883.333333,46438177470,1.43349165228448,1.24652796615337,1.7899246564295,1.55647306211453,1.78966176147412,1.55624445533226,374.321243830288,325.500255279598,261.125513520608,209.126815749316,209.157535735672
