Date,Year,CI,CMI,total_customers,rolling_CI,rolling_CMI,SAIFI,CAIDI,SAIDI
2011-10-04,2011,220293,18923160.9717,89374028,100317390,16130609294.8623,1.12244454283743,160.79574333884,180.48430462217
2011-10-05,2011,308394,31256277.07598,89374028,100256690,16109590781.2871,1.12176537461196,160.683449466436,180.249129884659
2011-10-06,2011,294556,31774099.185,89374028,100196243,16100751930.7395,1.12108903718651,160.692172167967,180.150232579195
2011-10-07,2011,223918,23657662.809,89374028,100117525,16093925553.0931,1.12020826676851,160.750333701249,180.073852697935
2011-10-08,2011,226644,26744755.05,89374028,100068943,16089673652.3865,1.11966468603161,160.785885910542,180.02627846634
2011-10-09,2011,216670,18577335.305,89374028,99979006,16068051256.3877,1.11865838697569,160.714252914133,179.784346928927
2011-10-10,2011,244326,21075709.317,89374028,99953138,16063142089.6357,1.1183689516601,160.706731284771,179.72941859167
2011-10-11,2011,219856,21936048.036,89374028,99878706,16054574352.9898,1.11753613700839,160.740712369559,179.633554761455
2011-10-12,2011,226735,24688172.6464,89374028,99889529,16051940839.6962,1.11765723482889,160.696931904606,179.604088557989
2011-10-13,2011,346468,39195191.6643,89374028,100026276,16054383985.357,1.11918728783266,160.501666435698,179.631424750791
2011-10-14,2011,311153,35411002.6119,89374028,100075534,16059285476.1194,1.11973843228818,160.471644109533,179.686267201915
2011-10-15,2011,334791,41379442.009,89374028,99952023,16036538132.0396,1.11835647599994,160.442356749894,179.431748695937
2011-10-16,2011,161183,19160574.0339,89374028,99833707,15995933686.2473,1.11703264621798,160.225781120672,178.977428277568
2011-10-17,2011,193728,20251722.8034,89374028,99791017,15985707141.1298,1.11655499067358,160.191845135017,178.863004150712
2011-10-18,2011,246179,23689643.0516,89374028,99811331,15987243793.8918,1.11678228265599,160.174637826358,178.880197655316
2011-10-19,2011,426535,63729841.6935,89374028,99681698,15968798907.9979,1.11533182772069,160.19790220666,178.673819065175
2011-10-20,2011,297362,44173964.8729,89374028,99508601,15945786633.4322,1.11339505700694,160.245310186123,178.416336269774
2011-10-21,2011,143682,17184519.8248,89374028,99462390,15941001882.0355,1.11287800522989,160.271655266232,178.362800007576
2011-10-22,2011,153195,14664870.063,89374028,99410641,15937154506.3286,1.11229898914257,160.316384101462,178.319751979049
2011-10-23,2011,157243,17893153.6792,89374028,99511722,15923220814.7804,1.11342997766644,160.013518957901,178.163848839625
2011-10-24,2011,144971,15036317.8482,89374028,99587306,15946744196.1859,1.11427568196882,160.128281773039,178.427050375148
2011-10-25,2011,208023,16278764.6294,89374028,99402629,15917125379.6096,1.11220934341238,160.127810901356,178.095647424659
2011-10-26,2011,203092,16196483.3627,89374028,99240700,15897266021.2483,1.11039753070098,160.188975100421,177.873442397027
2011-10-27,2011,215248,23209546.4149,89374028,99156948,15888844461.3653,1.10946043519489,160.239345621704,177.779214128799
2011-10-28,2011,204061,20981784.0941,89374028,98894142,15834207340.0451,1.10651991650192,160.112692418577,177.167883045901
2011-10-29,2011,452804,360036707.832,89374028,98831977,15822795376.2433,1.10582435648978,160.097934459444,177.040195348959
2011-10-30,2011,193177,49340937.164,89374028,98704728,15801714258.8776,1.10440057597046,160.09075329074,176.804320141838
2011-10-31,2011,161221,23814462.1258,89374028,98709099,15795034466.4153,1.10444948279605,160.015992714261,176.729580392363
2011-11-01,2011,227626,28882219.262,89374028,98820008,15795587702.6699,1.10569043615221,159.841999837421,176.73577051568
2011-11-02,2011,257307,36739255.74,89374028,98762472,15787044380.5684,1.10504666971035,159.8486151761,176.640179858161
2011-11-03,2011,239918,26680806.6727,89374028,98841361,15799584360.2903,1.10592935343588,159.847903756508,176.780488849516
2011-11-04,2011,228505,28083954.2842,89374028,98949953,15827680276.544,1.10714438203457,159.956420358724,177.094852170521
2011-11-05,2011,215974,33227760.454,89374028,98980678,15838628077.7116,1.10748816199713,160.017373064585,177.217346382907
2011-11-06,2011,182741,20757265.546,89374028,99006061,15840789680.2916,1.10777217068028,159.998181124402,177.241532409075
2011-11-07,2011,195114,16789150.6752,89374028,99100628,15848096957.5476,1.1088302744954,159.919238428515,177.323293043787
2011-11-08,2011,211656,18684648.761,89374028,99198524,15855607184.5946,1.10992562626807,159.837128066488,177.407324470087
2011-11-09,2011,323006,38757398.382,89374028,99215016,15844148816.031,1.11011015414903,159.695068899964,177.279117553379
2011-11-10,2011,253644,22726556.7752,89374028,99105880,15815920854.1693,1.10888903877086,159.58609977702,176.96327678293
2011-11-11,2011,256217,28652750.3843,89374028,98933411,15789387234.1075,1.10695929470696,159.596106861286,176.666393889146
2011-11-12,2011,240354,30136822.915,89374028,98832469,15775881824.6892,1.10582986144476,159.622459949768,176.515282769724
2011-11-13,2011,248054,35056886.832,89374028,98819332,15768369249.0563,1.10568287243359,159.567656752186,176.431225065254
2011-11-14,2011,336777,36111204.9102,89374028,98670351,15742759651.0747,1.10401593402504,159.549038708444,176.1446809925
2011-11-15,2011,268888,25784968.7963,89374028,98730357,15744537304.1052,1.1046873371311,159.470073668479,176.164571032932
2011-11-16,2011,365295,41485761.671,89374028,98693850,15739025238.8663,1.10427886275865,159.473211743855,176.102896904974
2011-11-17,2011,177816,17672611.1176,89374028,98608908,15732633915.4343,1.10332845242244,159.545767563254,176.031384816116
2011-11-18,2011,190284,23457130.342,89374028,98522209,15721714922.5961,1.10235838313117,159.575339227282,175.909212938194
2011-11-19,2011,164431,22777479.3,89374028,98441201,15713073304.8854,1.10145199005689,159.618870404531,175.812522457703
2011-11-20,2011,179873,18729953.774,89374028,98411616,15706382692.1404,1.1011209654778,159.598869834029,175.737661640812
2011-11-21,2011,246167,29003901.336,89374028,98371644,15686738077.4537,1.10067372145295,159.464022756941,175.51785936574
2011-11-22,2011,329217,40018642.2187,89374028,98261754,15642417625.2698,1.09944416961939,159.191312881203,175.021960801295
2011-11-23,2011,317654,38941936.078,89374028,97961757,15511430190.9955,1.09608752332389,158.341690329171,173.55635119182
2011-11-24,2011,187667,23952331.595,89374028,97860666,15477966785.6808,1.09495642291069,158.163309308367,173.181931396007
2011-11-25,2011,143059,15131119.6184,89374028,97586894,15419191967.4849,1.09189320637982,158.004741574057,172.524303900513
2011-11-26,2011,180163,23357060.1933,89374028,97526027,15399712695.4677,1.09121216960256,157.903619876443,172.306351633471
2011-11-27,2011,190763,26846033.2842,89374028,97610488,15415145999.4338,1.09215719806206,157.925099190507,172.479033835577
2011-11-28,2011,212760,20253145.031,89374028,97598819,15425558353.9811,1.09202663440435,158.05066610469,172.59553697167
2011-11-29,2011,347581,32499641.6976,89374028,97693719,15420604610.6678,1.09308846413412,157.846428291545,172.540109870261
2011-11-30,2011,195534,33412742.1622,89374028,97598344,15389524604.0147,1.09202131966123,157.682230797017,172.192357762086
2011-12-01,2011,172177,18305211.7703,89374028,97485811,15360750782.5771,1.09076219547809,157.569092619818,171.870409405483
2011-12-02,2011,173033,32948744.1303,89374028,97745517,15405148946.1332,1.09366802847915,157.604659721972,172.367177477256
2011-12-03,2011,217417,24843047.117,89374028,97826123,15427348604.8751,1.09456992360241,157.701727634398,172.615567968752
2011-12-04,2011,155713,16943080.8987,89374028,97776432,15422535730.9361,1.09401393433896,157.73265004123,172.561717045315
2011-12-05,2011,235565,21787924.7764,89374028,97842402,15415292853.7066,1.09475206824068,157.552273233302,172.480676978178
2011-12-06,2011,156767,18247141.7539,89374028,97739314,15410377487.3848,1.09359862352853,157.668156821571,172.42567927435
2011-12-07,2011,454043,76621022.4302,89374028,97541799,15384733243.9933,1.09138864145185,157.724518121645,172.13874755643
2011-12-08,2011,275864,37783172.9979,89374028,97472642,15349240031.5077,1.09061484842106,157.472288803947,171.741616384434
2011-12-09,2011,157039,12477141.1473,89374028,97129115,15279890461.2338,1.08677114787755,157.315244365542,170.965668697777
2011-12-10,2011,132858,18622916.25,89374028,96808360,15226815950.9142,1.08318224171344,157.288233690915,170.371821564473
2011-12-11,2011,149393,16285320.309,89374028,96580804,15191560789.3101,1.08063613290429,157.293790899795,169.977353927811
2011-12-12,2011,210692,20348971.9893,89374028,96456289,15159333061.9894,1.07924294292745,157.162723334602,169.616760050128
2011-12-13,2011,141319,13765461.6161,89374028,96528557,15172618422.5184,1.08005154472841,157.182691776055,169.765409057298
2011-12-14,2011,181774,15305888.2892,89374028,96509460,15174201123.9517,1.07983786967731,157.230194055087,169.783117797395
2011-12-15,2011,263745,32654590.1726,89374028,96475022,15173045423.626,1.07945254520698,157.274340125323,169.770186744029
2011-12-16,2011,219385,24944397.87,89374028,96359312,15155291060.5908,1.07815787378409,157.278946331526,169.571534367801
2011-12-17,2011,106239,13513478.849,89374028,96219285,15141759373.3042,1.0765911210805,157.367199031921,169.420129227074
2011-12-18,2011,152732,16407430.035,89374028,96225082,15147438388.9439,1.07665598332437,157.416736614929,169.48367135186
2011-12-19,2011,168411,14977139.7837,89374028,96215707,15138759479.7279,1.07655108707868,157.341872255098,169.38656361922
2011-12-20,2011,152594,14739224.179,89374028,96053808,15116677420.6831,1.07473961003526,157.377179889454,169.13948894284
2011-12-21,2011,200411,17834401.2781,89374028,95787791,15066504752.7544,1.07176316367883,157.290450019402,168.578110329261
2011-12-22,2011,214975,21435800.5681,89374028,95602919,15044888784.3364,1.06969464328048,157.368508636608,168.336250709618
2011-12-23,2011,163743,20422068.9155,89374028,95676366,15059983448.2115,1.0705164368333,157.405470941607,168.505143890477
2011-12-24,2011,128003,13472592.793,89374028,95638771,15062429365.37,1.07009578890189,157.492920578935,168.532511093379
2011-12-25,2011,198442,27626759.523,89374028,95623183,15057515426.918,1.06992137581625,157.467205697576,168.477529365891
2011-12-26,2011,123022,13979748.51,89374028,95880096,15172631517.0172,1.07279595812779,158.245894090648,169.765555570766
2011-12-27,2011,378942,43916297.425,89374028,95916917,15184677108.3866,1.07320794582516,158.31072957012,169.90033288403
2011-12-28,2011,196105,20707229.4735,89374028,95732462,15149592418.5218,1.07114409121182,158.249272002655,169.507772644216
2011-12-29,2011,162987,12798099.6938,89374028,95740437,15150601689.2251,1.0712333229515,158.246631872227,169.519065306367
2011-12-30,2011,235798,21361590.185,89374028,96663458,16514858118.2864,1.08156094296209,170.849030853897,184.783638914499
2011-12-31,2011,175104,17972684.119,89374028,97053595,16864331475.6504,1.08592615966688,173.763078798373,188.69387285141
2012-01-01,2012,339227,43295940.54792,90026497,97124873,17021300654.6,1.07884763082584,175.251715949219,189.069898549979
2012-01-02,2012,155396,19006468.7942,90026497,96946697,17037995356.0299,1.07686848017645,175.746011811315,189.255340636323
2012-01-03,2012,211775,18604884.64897,90026497,96801462,17023898767.9503,1.07525523291215,175.864066680628,189.098757979557
2012-01-04,2012,168219,17358272.070067,90026497,96894087,17052654414.0924,1.07628409666989,175.992725067861,189.418171120136
2012-01-05,2012,165434,18311901.69666,90026497,96976766,17083554476.8375,1.07720248184265,176.161313492734,189.761404099034
2012-01-06,2012,118849,9777504.93418,90026497,96975205,17099717277.2004,1.0771851425031,176.330818555118,189.940937912983
2012-01-07,2012,140527,16040478.71317,90026497,96938085,17132421903.0111,1.07677281945114,176.735716442212,190.304215691199
2012-01-08,2012,116451,10517284.7957,90026497,97136742,17178454968.1855,1.07897946978877,176.848169029444,190.815543652504
2012-01-09,2012,170837,19148782.59608,90026497,97279631,17212612655.0177,1.08056665805846,176.939534803722,191.194961801276
2012-01-10,2012,116565,11895664.61393,90026497,97083380,17145092560.5713,1.0783867331859,176.601726892609,190.444959338708
2012-01-11,2012,222164,22956407.44421,90026497,97044381,17111612166.4369,1.077953538501,176.327696566346,190.073064449424
2012-01-12,2012,274426,34295302.758817,90026497,96977825,17097720002.1023,1.0772142450461,176.305459542965,189.918752499081
2012-01-13,2012,279919,30808460.709304,90026497,97160567,17131359101.9187,1.07924411409676,176.320081601816,190.292410265821
2012-01-14,2012,83862,9998047.4521,90026497,97218295,17146927711.4537,1.07988534753274,176.375523881114,190.465343902625
2012-01-15,2012,173500,19200027.51369,90026497,97438432,17184918343.8286,1.08233059429159,176.366942602572,190.887337800432
2012-01-16,2012,228348,21908046.93345,90026497,97465709,17188947384.8426,1.08263358286616,176.358922139915,190.932091746751
2012-01-17,2012,333269,47111332.846752,90026497,97381520,17181642863.6859,1.08169842485374,176.436379958804,190.850954288335
2012-01-18,2012,265239,35353075.2444,90026497,97574993,17214763303.42,1.08384749214445,176.425975284672,191.21885086143
2012-01-19,2012,225625,63841247.29268,90026497,97669986,17258575708.855,1.0849026592693,176.702960813929,191.705512087791
2012-01-20,2012,238052,38655508.618918,90026497,97776501,17277728535.6867,1.08608581093631,176.706349265727,191.918258639862
2012-01-21,2012,204098,31913876.55156,90026497,97613109,17236844912.5688,1.08427087860588,176.583300021402,191.464129861332
2012-01-22,2012,207363,24828506.3417,90026497,97319781,17173091850.8281,1.08101263786816,176.460444879424,190.755970998495
2012-01-23,2012,342270,38332965.14226,90026497,97337664,17161031818.3993,1.08121127938589,176.304126410916,190.622010077758
2012-01-24,2012,176544,21863728.35842,90026497,97325490,17166197866.517,1.08107605253151,176.379259601128,190.679393718018
2012-01-25,2012,180469,24014548.880389,90026497,97270441,17172887591.9145,1.08046457700115,176.547853750498,190.753702122993
2012-01-26,2012,190157,22519573.21174,90026497,97530973,17241504581.2186,1.0833585249907,176.779786470689,191.515888719058
2012-01-27,2012,256214,31127941.5462,90026497,97738046,17298666970.8447,1.08565865891683,176.990104455789,192.150839445021
2012-01-28,2012,151910,17032084.61418,90026497,97693619,17291785564.8706,1.08516517087186,177.000153560394,192.07440188271
2012-01-29,2012,156578,21099461.522613,90026497,97530091,17261732860.6464,1.08334872787508,176.988790676371,191.740581227396
2012-01-30,2012,141570,11186409.67895,90026497,97401871,17244054652.1547,1.08192448052266,177.040281414663,191.544214501145
2012-01-31,2012,159145,15212461.7370945,90026497,97212072,17226541852.7687,1.07981622343919,177.20578831782,191.349685112914
2012-02-01,2012,133348,9689226.62889,90026497,97173260,17214630794.2742,1.07938510592054,177.153990658276,191.217378970929
2012-02-02,2012,158687,15676960.048026,90026497,97046688,17190508633.3357,1.07797916428982,177.13647923086,190.949433846523
2012-02-03,2012,155532,18107471.60912,90026497,97099300,17195621428.5597,1.07856357001206,177.093155445608,191.006225962116
2012-02-04,2012,146855,16566395.58731,90026497,97215529,17228859688.5775,1.07985462324498,177.223329089507,191.37543126417
2012-02-05,2012,109531,14895929.535632,90026497,97465046,17271451223.3615,1.08262621836769,177.206618497481,191.848531253654
2012-02-06,2012,144537,11063619.998219,90026497,97408035,17263587614.6641,1.0819929492536,177.229605490595,191.76118353982
2012-02-07,2012,111062,9983642.70028,90026497,97312560,17247713555.3281,1.08093242814946,177.240363991329,191.584857015241
2012-02-08,2012,103316,8483846.670876,90026497,97301395,17244722946.6557,1.08080840910649,177.229966195816,191.551637810096
2012-02-09,2012,104347,10756651.2685,90026497,97458929,17269138342.8384,1.08255827170527,177.194009004946,191.822840144923
2012-02-10,2012,121524,10252512.195926,90026497,97748880,17303358236.2338,1.08577900126448,177.018480787031,192.202949274299
2012-02-11,2012,228749,37881374.557909,90026497,97791084,17310798970.2725,1.08624779657927,177.018172436584,192.285599763728
2012-02-12,2012,138496,19417373.65762,90026497,97629997,17269162999.6,1.08445846782198,176.883780910082,191.823114028306
2012-02-13,2012,144278,17755680.911164,90026497,97345984,17223970637.9701,1.08130369662167,176.935605663713,191.321124468167
2012-02-14,2012,165544,14845544.8369,90026497,97379597,17222250278.9302,1.08167706447581,176.85686539584,191.302014993765
2012-02-15,2012,144116,13173918.7757,90026497,97473511,17232514241.919,1.08272024624039,176.791766964453,191.416025461027
2012-02-16,2012,142749,14400805.604909,90026497,97550896,17242041666.948,1.08357982650375,176.749188105336,191.521854581857
2012-02-17,2012,109130,9704627.87861,90026497,97456911,17223102331.2849,1.08253585608246,176.725305107248,191.311479455709
2012-02-18,2012,186715,21291437.494148,90026497,97406835,17202768969.1427,1.08197961984459,176.607411267831,191.085619705304
2012-02-19,2012,142722,23617954.611486,90026497,97296252,17182967541.2846,1.08075128148105,176.604619274385,190.865668596265
2012-02-20,2012,182934,40323982.2057,90026497,97081895,17139889286.1032,1.07837023804225,176.550831502653,190.387162194073
2012-02-21,2012,162603,22664118.874383,90026497,97059854,17137812991.2664,1.07812541012231,176.569531943314,190.36409904149
2012-02-22,2012,227181,21332142.32343,90026497,96974053,17124973836.3462,1.07717234627045,176.593359837669,190.221483752124
2012-02-23,2012,294771,27582392.75517,90026497,96771179,17088318344.528,1.07491885416801,176.5847902352,189.81432038312
2012-02-24,2012,491765,61774302.3979,90026497,96505825,17048029357.1546,1.07197134416993,176.652853412263,189.366796723797
2012-02-25,2012,373960,41798705.26624,90026497,96377885,17036323656.4935,1.07055020701294,176.765900771671,189.236771663942
2012-02-26,2012,124095,15056648.71473,90026497,95438484,14810136355.5336,1.06011549022062,155.179920455711,164.508637446302
2012-02-27,2012,112227,10642629.3659,90026497,95069448,14216027430.4751,1.05601629706863,149.533080600984,157.909370065516
2012-02-28,2012,191136,19469928.5504,90026497,94933533,13988173875.8526,1.05450657488095,147.347027270676,155.37840904609
2012-02-29,2012,430321,55570866.71604,90026497,94903301,13794564797.0586,1.05417076263669,145.353898670591,153.227830213794
2012-03-01,2012,158582,17670459.63987,90026497,94890932,13719936283.7974,1.05403336975335,144.586379273811,152.398868566411
2012-03-02,2012,309496,61024881.97842,90026497,94745904,13663197340.034,1.0524224218121,144.208844532572,151.768621409694
2012-03-03,2012,268422,28846828.860873,90026497,94638544,13608521453.3391,1.05122988401959,143.794704336735,151.161290362537
2012-03-04,2012,105181,13786004.567905,90026497,94411757,13548600810.1101,1.04871077011916,143.505440854259,150.495701394559
2012-03-05,2012,199503,33286529.77832,90026497,94160990,13471569974.1659,1.0459252901954,143.069544767593,149.640055129168
2012-03-06,2012,254125,23435646.13284,90026497,94100940,13442599999.5186,1.04525826435299,142.852983185063,149.318261261667
2012-03-07,2012,239359,23722579.56117,90026497,93871120,13392913023.74,1.04270546037129,142.673412480218,148.766346242929
2012-03-08,2012,357344,40273588.53148,90026497,93774372,13373481570.1082,1.04163079898577,142.613395162041,148.55050474871
2012-03-09,2012,197785,17996102.617529,90026497,93710709,13356285341.8096,1.04092364051441,142.526777188395,148.359491781731
2012-03-10,2012,142847,12863594.00978,90026497,93993020,13429064189.6603,1.04405950616961,142.872994076159,149.167907640128
2012-03-11,2012,128001,14004108.62453,90026497,93960715,13421396288.6018,1.0437006673713,142.840508276271,149.082733815599
2012-03-12,2012,216620,20186845.563,90026497,93928364,13412559431.305,1.0433413176123,142.795624879669,148.984575411226
2012-03-13,2012,238780,29841600.96305,90026497,93841316,13405344781.1254,1.04237440228292,142.851201928215,148.90443622532
2012-03-14,2012,174370,17409556.702398,90026497,93711242,13393089224.226,1.04092956099358,142.918703651649,148.768303449883
2012-03-15,2012,244288,31645398.889049,90026497,93704207,13386740659.9701,1.04085141733328,142.861682399917,148.69778460857
2012-03-16,2012,203211,26537367.176843,90026497,93630122,13374985344.9497,1.04002849294469,142.849171391122,148.567208440307
2012-03-17,2012,194418,21543713.609689,90026497,93605754,13375801941.3644,1.03975781707912,142.89508251132,148.576279063311
2012-03-18,2012,277606,41468516.547,90026497,93518201,13365186176.4129,1.03878529229011,142.915347317394,148.458360835843
2012-03-19,2012,282502,26185520.2235,90026497,93493496,13362579212.3436,1.03851087308218,142.925227786365,148.429403093887
2012-03-20,2012,361727,37526796.28299,90026497,93862379,13433471800.9815,1.04260836673452,143.118808026179,149.216866685166
2012-03-21,2012,187054,17719591.921887,90026497,93746411,13439093677.9493,1.04132021264806,143.355820607888,149.279313599743
2012-03-22,2012,188820,17251707.48455,90026497,93655111,13427920009.082,1.04030606677943,143.376264954531,149.155198264373
2012-03-23,2012,227720,27294291.51828,90026497,93592620,13433061349.7904,1.03961192669754,143.526929257782,149.212307458664
2012-03-24,2012,157964,18825613.86497,90026497,93555137,13429573615.2589,1.03919557149936,143.547153538548,149.173566258597
2012-03-25,2012,143968,15405642.64095,90026497,93474349,13419009065.985,1.03829819125363,143.558197618312,149.056216926723
2012-03-26,2012,215346,23608463.00092,90026497,93323221,13387247357.1559,1.03661948548326,143.450335443908,148.703412920264
2012-03-27,2012,146680,14526012.26434,90026497,93188795,13358908712.7331,1.03512630287059,143.353165074546,148.388631768412
2012-03-28,2012,222620,26339923.522704,90026497,93111119,13352947866.365,1.03426349022555,143.408735817739,148.322419635688
2012-03-29,2012,179451,16050503.89113,90026497,93006668,13342620875.3297,1.03310326514204,143.458755831675,148.207709062918
2012-03-30,2012,215835,22576973.878529,90026497,92787783,13312183785.4232,1.03067192539992,143.469143835705,147.869618712624
2012-03-31,2012,225054,28508348.333878,90026497,92721704,13294597260.9896,1.0299379303851,143.381718491601,147.674270398298
2012-04-01,2012,164120,16755439.91923,90026497,92752066,13292754799.1557,1.03027518664866,143.314918711953,147.653804625495
2012-04-02,2012,287780,34773238.44992,90026497,92833024,13301481032.0871,1.03117445522733,143.283935596961,147.750734232024
2012-04-03,2012,170897,19737790.0356,90026497,92875609,13304686731.9779,1.03164748262948,143.252753604856,147.78634263619
2012-04-04,2012,238237,22898874.0038,90026497,92868859,13309209409.0646,1.03157250470381,143.311865272994,147.836579813437
2012-04-05,2012,132346,14850431.1467,90026497,92811771,13301231993.0438,1.03093838028597,143.31406296561,147.747967945968
2012-04-06,2012,109317,11100117.5038,90026497,92732103,13289957534.0718,1.03005344082198,143.315605967351,147.622733050157
2012-04-07,2012,114439,11063210.2934,90026497,92684851,13284881571.6423,1.02952857312664,143.333904390074,147.566350067384
2012-04-08,2012,169395,18212513.94215,90026497,92611133,13273566546.2049,1.02870972531565,143.325819652859,147.440664565733
2012-04-09,2012,185750,20377481.21202,90026497,92581427,13269122784.1508,1.02837975579567,143.323809257669,147.391303964107
2012-04-10,2012,184420,18178389.194996,90026497,92470119,13264051666.0653,1.02714336424753,143.441490175494,147.334974791536
2012-04-11,2012,212229,18713627.021288,90026497,92427540,13259150764.8141,1.02667040349243,143.454545742688,147.280536360469
2012-04-12,2012,294988,18502665.461888,90026497,92398136,13254572058.3964,1.02634378854039,143.450643402551,147.229676818331
2012-04-13,2012,207491,20555834.91607,90026497,92267815,13237986943.6041,1.02489620361436,143.473506374938,147.045452002916
2012-04-14,2012,184207,21121117.3785,90026497,92169013,13228711654.6509,1.02379872672376,143.526671536028,146.942423569484
2012-04-15,2012,321713,33975893.2787,90026497,92223232,13251606748.682,1.02440098274622,143.69054804631,147.196738629983
2012-04-16,2012,286563,29287302.53429,90026497,92266363,13256174642.8972,1.02488007502947,143.672885891223,147.247478071897
2012-04-17,2012,171958,16599950.1019553,90026497,92284539,13256773246.6558,1.02508197114456,143.651075145489,147.254127267173
2012-04-18,2012,188363,16944378.32337,90026497,92237795,13254050256.209,1.02456274623237,143.694352799837,147.223880722683
2012-04-19,2012,150325,14403188.2049,90026497,92083099,13220703124.0262,1.02284440768588,143.573611961368,146.853466085948
2012-04-20,2012,180597,21792240.871375,90026497,92072022,13203129206.6556,1.02272136613291,143.400013596483,146.658257808872
2012-04-21,2012,185443,22213012.16205,90026497,92082685,13202890279.7261,1.02283980903978,143.380813447459,146.655603846567
2012-04-22,2012,413445,39168160.80282,90026497,92104547,13205988195.8893,1.02308264865621,143.38041525669,146.690015006241
2012-04-23,2012,331645,50791699.442,90026497,92282437,13221378210.9847,1.02505862246312,143.270796056077,146.860964844436
2012-04-24,2012,169480,19527322.55554,90026497,92301042,13221593175.5783,1.02526528384193,143.244246100476,146.863352636928
2012-04-25,2012,184832,19948579.959865,90026497,92329012,13228907014.5808,1.02557597015021,143.280066882778,146.944593596492
2012-04-26,2012,284179,36519384.96,90026497,92325834,13233493431.7719,1.02554066943202,143.334675230466,146.995538788674
2012-04-27,2012,148248,16986083.3286,90026497,92270112,13232657801.3716,1.02492171832477,143.412178814432,146.986256739187
2012-04-28,2012,150605,15749773.492,90026497,92245788,13230446243.8358,1.0246515312042,143.426020100081,146.961691110071
2012-04-29,2012,139344,13858333.99627,90026497,91992590,12896317226.47,1.02183904811936,140.188652438963,143.250239165365
2012-04-30,2012,247685,24541110.8097,90026497,92376584,13191890818.2785,1.02610439235462,142.80557092562,146.533423579488
2012-05-01,2012,328724,30725828.90664,90026497,92514232,13245928875.632,1.02763336443047,143.177201921019,147.133669719839
2012-05-02,2012,219644,23165037.047434,90026497,92490906,13261754518.5806,1.02737426293506,143.384415745485,147.309458442891
2012-05-03,2012,287402,34674429.73724,90026497,92426088,13277600372.6645,1.02665427490753,143.656414113994,147.485471668019
2012-05-04,2012,286483,45015883.9056352,90026497,92349047,13279493468.6109,1.02579851574143,143.796756978022,147.506499876486
2012-05-05,2012,201349,27645612.419876,90026497,92284071,13289067776.7763,1.02507677267505,144.001750603052,147.612849767734
2012-05-06,2012,199154,25330978.69426,90026497,92215393,13282684204.9341,1.02431390838188,144.039772242083,147.541942067724
2012-05-07,2012,267587,32472947.10405,90026497,92203993,13284306666.0321,1.02418727899632,144.075177590542,147.559964107369
2012-05-08,2012,338358,33811745.45,90026497,92166567,13286914394.4024,1.02377155694506,144.161975723826,147.588930339057
2012-05-09,2012,281968,28388832.0767,90026497,92133479,13288468268.1663,1.02340402070737,144.230614239221,147.606190521512
2012-05-10,2012,177408,19353839.55041,90026497,91985710,13275989262.3332,1.02176262617438,144.32664880592,147.467575710885
2012-05-11,2012,264746,25601064.3529,90026497,91948756,13278711047.3891,1.021352147024,144.414254472231,147.497808866084
2012-05-12,2012,205534,23610791.7568,90026497,91893948,13278662290.4151,1.02074334848328,144.499856404201,147.497267281377
2012-05-13,2012,216769,22519666.5514,90026497,91976518,13292447010.0494,1.02166052290139,144.520006835325,147.65038575309
2012-05-14,2012,283112,31755713.3614,90026497,92000262,13292710094.1779,1.02192426747427,144.485567814773,147.653308049717
2012-05-15,2012,278791,23966373.0791,90026497,91889998,13284820381.7291,1.02069947251196,144.573083805368,147.565670379567
2012-05-16,2012,224435,19332281.48586,90026497,91755624,13277427781.7387,1.01920686750702,144.704239401595,147.483554555485
2012-05-17,2012,169331,15590189.79243,90026497,91512026,13254778084.8926,1.01650101969424,144.841925856746,147.231965327859
2012-05-18,2012,157705,15370671.45183,90026497,91459589,13248235320.8531,1.01591855784414,144.853431616154,147.159289346259
2012-05-19,2012,183802,20032840.35632,90026497,91501773,13255437097.3687,1.01638713100211,144.8653579354,147.239285533554
2012-05-20,2012,193659,19493557.34506,90026497,91533556,13258683078.6559,1.01674017150751,144.850518848584,147.27534137706
2012-05-21,2012,244232,29096264.49531,90026497,91465955,13251140377.0511,1.01598927035893,144.875110931177,147.191558248135
2012-05-22,2012,293255,26506724.61909,90026497,91367320,13238532286.273,1.01489364847774,144.893516481308,147.051509582484
2012-05-23,2012,242761,20750566.9907,90026497,91185241,13210620699.498,1.01287114392555,144.876742712102,146.741472119014
2012-05-24,2012,318323,32337136.201,90026497,90987488,13182365429.469,1.01067453507605,144.881078917894,146.427617076659
2012-05-25,2012,176165,19888514.0855,90026497,90978488,13176887257.8275,1.01057456450849,144.835197281225,146.366766417975
2012-05-26,2012,272315,31914604.2139,90026497,91004931,13180198835.7531,1.01086828914381,144.829501994272,146.4035508985
2012-05-27,2012,321345,44754558.2553,90026497,91008134,13174903407.424,1.01090386755801,144.766218450583,146.344730123443
2012-05-28,2012,333003,48057430.71629,90026497,90925327,13162777840.2672,1.00998406058163,144.76470170151,146.210041253379
2012-05-29,2012,476864,56120299.6657,90026497,90909647,13160569241.2961,1.00980988963727,144.765376124451,146.18550848753
2012-05-30,2012,282446,29513917.52165,90026497,90746508,13146486528.9306,1.00799776759058,144.870439851312,146.029079959987
2012-05-31,2012,297380,30343583.45941,90026497,90809109,13147223736.6625,1.00869312953496,144.778688850063,146.037268746139
