Year,Date,RegionCode,RegionName,NERC,UtilitiesWithOutage,Outages,CI,CMI
2012,2012-11-02,1,Northeast,NPCC,1,165,11459,26090698
2012,2012-11-02,2,Mid-Atlantic,RFC,8,1012,162021,522152863.6
2012,2012-11-01,1,Northeast,NPCC,1,185,9751,21302032
2012,2012-11-01,2,Mid-Atlantic,RFC,10,1749,205736,681571574.2
2012,2012-10-31,1,Northeast,NPCC,2,530,27963,59626945
2012,2012-10-31,2,Mid-Atlantic,,1,506,13802,21077002
2012,2012-10-31,2,Mid-Atlantic,RFC,13,2587,221953,602120666.2
2012,2012-10-30,1,Northeast,NPCC,4,2183,120410,195756362.4
2012,2012-10-30,2,Mid-Atlantic,,1,2221,175164,350355511
2012,2012-10-30,2,Mid-Atlantic,RFC,19,10468,900640,2074533942
2012,2012-10-30,3,Southeast,SERC,1,269,12635,6455662
2012,2012-10-30,4,Midwest,RFC,2,1021,50745,38262153
2012,2012-10-29,1,Northeast,NPCC,6,6081,1078258,1455777126
2012,2012-10-29,2,Mid-Atlantic,,1,612,49330,115573516
2012,2012-10-29,2,Mid-Atlantic,RFC,19,18215,6573935,31234886423
2012,2012-10-29,3,Southeast,SERC,2,956,73610,36831351.8
2012,2012-10-29,4,Midwest,RFC,1,604,60492,53630352
2012,2012-10-28,2,Mid-Atlantic,RFC,2,88,13208,37469529
2012,2012-10-19,2,Mid-Atlantic,RFC,1,102,26956,8515516
2012,2012-10-18,3,Southeast,SERC,1,258,12936,6683798
2012,2012-10-18,4,Midwest,WECC,1,74,9656,1942739
2012,2012-10-17,3,Southeast,SERC,1,148,15147,7591778
2012,2012-10-17,5,Southwest,WECC,1,361,12137,6086344.62
2012,2012-10-16,5,Southwest,WECC,1,200,38633,13255204.18
2012,2012-10-16,7,Northwest,WECC,1,322,45620,9270976
2012,2012-10-11,5,Southwest,WECC,1,157,47342,10961247.35
2012,2012-10-05,4,Midwest,MRO,1,39,33138,6491232
2012,2012-09-30,6,South,SPP RE,1,328,22598,4356601
2012,2012-09-25,6,South,SERC,1,424,21903,5569071
2012,2012-09-21,4,Midwest,RFC,1,114,12168,1816101.7
2012,2012-09-18,1,Northeast,NPCC,1,79,18151,4744454
2012,2012-09-18,2,Mid-Atlantic,RFC,5,1058,246027,36170788.4
2012,2012-09-17,4,Midwest,WECC,1,2,951,46977
2012,2012-09-11,5,Southwest,WECC,1,34,19455,2058642
2012,2012-09-10,7,Northwest,WECC,1,1,4793,3987776
2012,2012-09-08,1,Northeast,NPCC,1,448,56814,19307218
2012,2012-09-08,2,Mid-Atlantic,RFC,2,557,108241,34303024
2012,2012-09-08,4,Midwest,RFC,1,95,5014,1546801.42
2012,2012-09-08,6,South,SERC,1,724,22657,9510547
2012,2012-09-07,4,Midwest,RFC,1,136,12089,1848401.54
2012,2012-09-07,4,Midwest,SERC,1,282,35081,7860003
2012,2012-09-07,6,South,SERC,1,1008,62307,36467207
2012,2012-09-07,6,South,SPP RE,2,625,45289,17925232
2012,2012-09-06,6,South,SERC,1,239,14275,4615229
2012,2012-09-05,6,South,SERC,1,361,22922,7915844
2012,2012-09-04,4,Midwest,MRO,1,28,2519,788543.9
2012,2012-09-04,6,South,SERC,2,1111,39756,17117034
2012,2012-09-03,6,South,SERC,2,1596,49974,30810276
2012,2012-09-02,6,South,SERC,1,940,37840,34212272
2012,2012-09-01,0,Multiple or Unknown,WECC,1,192,37916,11474864.78
2012,2012-09-01,6,South,SERC,3,2135,88229,76751658
2012,2012-08-31,3,Southeast,SERC,1,367,7970,5281345
2012,2012-08-31,6,South,SERC,2,1581,70001,81098165
2012,2012-08-30,3,Southeast,SERC,1,1319,66845,45020485
2012,2012-08-30,6,South,SERC,1,995,59874,15255883
2012,2012-08-29,3,Southeast,SERC,1,750,60126,62498177
2012,2012-08-23,4,Midwest,MRO,1,8,1807,265424
2012,2012-08-20,5,Southwest,SPP RE,1,134,8871,3516490.64
2012,2012-08-16,4,Midwest,SERC,1,631,34096,7563841
2012,2012-08-10,4,Midwest,WECC,1,24,36976,3248010.245
2012,2012-08-09,6,South,SERC,1,314,33226,6587192
2012,2012-08-09,6,South,SPP RE,1,229,21924,8082526
2012,2012-08-09,6,South,TRE,1,54,3036,1341173
2012,2012-08-05,4,Midwest,RFC,1,521,42084,16759704.98
2012,2012-08-05,6,South,SERC,1,389,22194,10126465
2012,2012-08-05,6,South,SPP RE,1,308,26840,8107374
2012,2012-08-04,2,Mid-Atlantic,RFC,1,111,14700,2711135
2012,2012-08-04,4,Midwest,RFC,2,1604,229100,108940919.7
2012,2012-08-04,6,South,SERC,1,384,22569,7937446
2012,2012-08-03,4,Midwest,MRO,2,424,37287,13188644.2
2012,2012-07-31,4,Midwest,RFC,1,950,63157,26284323
2012,2012-07-30,5,Southwest,SPP RE,1,12,6094,1006663
2012,2012-07-29,4,Midwest,MRO,1,82,34150,6265238
2012,2012-07-28,2,Mid-Atlantic,RFC,1,88,21561,6389787
2012,2012-07-27,2,Mid-Atlantic,SERC,1,141,29664,3236726
2012,2012-07-27,4,Midwest,RFC,1,333,34427,6282990.72
2012,2012-07-26,2,Mid-Atlantic,,3,854,85464,34222146
2012,2012-07-26,2,Mid-Atlantic,RFC,7,3469,381414,199658680
2012,2012-07-24,2,Mid-Atlantic,RFC,1,450,49696,13534633.73
2012,2012-07-24,3,Southeast,SERC,1,1275,110274,20949090.48
2012,2012-07-24,4,Midwest,RFC,2,2117,290394,106255646.2
2012,2012-07-21,3,Southeast,FRCC,1,258,33239,3405046.63
2012,2012-07-21,5,Southwest,WECC,1,86,22335,1755945
2012,2012-07-21,6,South,SERC,1,301,9992,5851807
2012,2012-07-20,6,South,SERC,1,294,31074,18988393
2012,2012-07-19,2,Mid-Atlantic,RFC,1,19,6212,1869847
2012,2012-07-19,2,Mid-Atlantic,SERC,1,159,26758,6129993
2012,2012-07-19,4,Midwest,RFC,1,776,85483,17857251.94
2012,2012-07-18,1,Northeast,NPCC,1,167,30081,7812382
2012,2012-07-18,2,Mid-Atlantic,,2,490,81519,24636323
2012,2012-07-18,2,Mid-Atlantic,RFC,3,1289,172627,62519644.61
2012,2012-07-18,4,Midwest,RFC,1,677,109735,32593244.16
2012,2012-07-18,7,Northwest,WECC,1,1,3359,315746
2012,2012-07-17,4,Midwest,RFC,1,335,26131,19761217
2012,2012-07-13,0,Multiple or Unknown,WECC,1,170,41874,6345126.123
2012,2012-07-08,2,Mid-Atlantic,,1,892,49852,45083613
2012,2012-07-08,2,Mid-Atlantic,RFC,1,898,43006,41183752
2012,2012-07-08,3,Southeast,SERC,1,128,14478,2731220
2012,2012-07-08,6,South,SERC,1,342,26111,6411111
2012,2012-07-07,2,Mid-Atlantic,,1,602,12524,21831558
2012,2012-07-07,2,Mid-Atlantic,RFC,7,2448,302633,133673980
2012,2012-07-06,2,Mid-Atlantic,,3,1387,33847,42297442
2012,2012-07-06,2,Mid-Atlantic,RFC,4,1897,54006,64278876
2012,2012-07-06,4,Midwest,RFC,1,484,29028,41589488
2012,2012-07-05,2,Mid-Atlantic,,5,2258,107001,139638707
2012,2012-07-05,2,Mid-Atlantic,RFC,5,3119,159645,216926996
2012,2012-07-05,4,Midwest,RFC,3,2997,252033,322617781
2012,2012-07-04,2,Mid-Atlantic,,3,1335,61655,122444249
2012,2012-07-04,2,Mid-Atlantic,RFC,5,2625,100861,176290365
2012,2012-07-04,4,Midwest,RFC,1,508,81650,119445088
2012,2012-07-03,2,Mid-Atlantic,,4,1765,68445,176231524
2012,2012-07-03,2,Mid-Atlantic,RFC,8,4350,199361,315362159
2012,2012-07-03,4,Midwest,MRO,1,112,8222,2391962.94
2012,2012-07-03,4,Midwest,RFC,2,828,63084,66718579
2012,2012-07-02,2,Mid-Atlantic,,5,2223,99140,199439862
2012,2012-07-02,2,Mid-Atlantic,RFC,8,5427,298406,473554428
2012,2012-07-02,3,Southeast,FRCC,1,93,12845,1397358
2012,2012-07-02,3,Southeast,SERC,1,236,4954,3542981
2012,2012-07-02,4,Midwest,MRO,2,161,16693,6165794.3
2012,2012-07-02,4,Midwest,RFC,2,960,74701,49663181.51
2012,2012-07-01,2,Mid-Atlantic,,5,2479,137390,323638362
2012,2012-07-01,2,Mid-Atlantic,RFC,12,6658,439474,810784741
2012,2012-07-01,2,Mid-Atlantic,SERC,2,407,36244,11070904
2012,2012-07-01,3,Southeast,SERC,3,2355,186554,62875138.11
2012,2012-07-01,4,Midwest,RFC,3,1721,293915,268198876.7
2012,2012-06-30,2,Mid-Atlantic,,4,2523,144146,574621837
2012,2012-06-30,2,Mid-Atlantic,RFC,13,10590,853666,2034556015
2012,2012-06-30,3,Southeast,SERC,1,603,21360,44979001
2012,2012-06-30,4,Midwest,RFC,2,530,16646,15426113.49
2012,2012-06-29,2,Mid-Atlantic,,4,7305,1353168,5808387050
2012,2012-06-29,2,Mid-Atlantic,RFC,15,14984,3240763,9570380412
2012,2012-06-29,3,Southeast,SERC,2,1165,120785,93252156.65
2012,2012-06-29,4,Midwest,RFC,4,3014,332964,420178194
2012,2012-06-28,7,Northwest,WECC,1,56,4129,3610438
2012,2012-06-26,3,Southeast,FRCC,2,684,43199,7665814.59
2012,2012-06-26,5,Southwest,SPP RE,1,7,7719,1031974
2012,2012-06-25,3,Southeast,FRCC,1,1160,69519,22455196.31
2012,2012-06-24,3,Southeast,FRCC,1,1293,127043,44624363.28
2012,2012-06-23,1,Northeast,NPCC,1,97,62529,7257269
2012,2012-06-23,7,Northwest,WECC,1,152,84897,14702858.72
2012,2012-06-22,2,Mid-Atlantic,RFC,3,685,112216,44551261
2012,2012-06-19,4,Midwest,MRO,2,848,121447,37798731.07
2012,2012-06-12,3,Southeast,SERC,1,503,14645,4822256
2012,2012-06-12,6,South,,1,468,166836,49227059
2012,2012-06-12,6,South,SERC,2,782,55062,19634807
2012,2012-06-12,6,South,SPP RE,1,598,26338,5131245
2012,2012-06-11,3,Southeast,SERC,1,690,63977,29693636
2012,2012-06-10,2,Mid-Atlantic,RFC,1,99,16979,7160505
2012,2012-06-08,5,Southwest,WECC,1,4,6787,61508056
2012,2012-06-06,6,South,SERC,1,262,32503,3419456
2012,2012-06-05,7,Northwest,WECC,1,332,10099,3498834
2012,2012-06-04,6,South,SPP RE,1,293,20779,6145174
2012,2012-06-04,7,Northwest,WECC,1,412,78355,27520173
2012,2012-06-01,2,Mid-Atlantic,RFC,1,372,32421,11510099
2012,2012-05-31,3,Southeast,SERC,1,435,22577,4331702
2012,2012-05-31,6,South,SERC,1,342,14132,2413081
2012,2012-05-30,6,South,SPP RE,1,551,39337,6499134
2012,2012-05-29,1,Northeast,NPCC,1,368,59908,15492448
2012,2012-05-28,6,South,,1,93,16221,1933669
2012,2012-05-27,2,Mid-Atlantic,RFC,4,509,58305,27179537
2012,2012-05-27,4,Midwest,MRO,1,62,3759,861267.38
2012,2012-05-24,4,Midwest,MRO,1,185,11500,6621584.18
2012,2012-05-13,5,Southwest,WECC,1,7,507,4116402.517
2012,2012-05-11,6,South,,1,507,25961,9666052
2012,2012-05-11,6,South,SPP RE,1,312,10780,4338311
2012,2012-05-11,6,South,TRE,1,528,26158,9677248
2012,2012-05-10,6,South,,1,333,50964,16762215
2012,2012-05-10,6,South,TRE,1,378,54196,16891165
2012,2012-05-07,6,South,SPP RE,1,298,35983,10993183
2012,2012-04-28,6,South,SERC,1,296,17365,5971476
2012,2012-04-23,2,Mid-Atlantic,RFC,1,267,26705,6912982
2012,2012-04-20,6,South,,1,648,114358,11109992
2012,2012-04-16,4,Midwest,MRO,1,79,4609,1174548
2012,2012-04-16,4,Midwest,RFC,2,2568,172870,66253334
2012,2012-04-16,6,South,,1,446,35437,4348442
2012,2012-04-16,6,South,TRE,1,457,35479,4351546
2012,2012-04-14,6,South,SPP RE,1,252,56945,29691787
2012,2012-04-03,4,Midwest,WECC,1,75,13200,2852611.44
2012,2012-04-03,5,Southwest,WECC,1,76,35183,6220542.32
2012,2012-04-02,3,Southeast,SERC,1,452,33295,9924046
2012,2012-03-30,6,South,,1,312,8226,6938713
2012,2012-03-30,6,South,TRE,1,322,8515,6967499
2012,2012-03-29,6,South,,1,293,36962,13574764
2012,2012-03-29,6,South,TRE,1,296,36972,13575582
2012,2012-03-23,2,Mid-Atlantic,SERC,1,58,19860,2295273
2012,2012-03-22,7,Northwest,WECC,1,160,19071,4391842.16
2012,2012-03-21,0,Multiple or Unknown,WECC,1,215,32487,17734312.55
2012,2012-03-21,6,South,SERC,1,201,13968,2665690
2012,2012-03-19,4,Midwest,WECC,1,64,3945,4472221.558
2012,2012-03-19,7,Northwest,WECC,1,77,16610,9044075
2012,2012-03-18,3,Southeast,FRCC,1,18,25409,1958219
2012,2012-03-18,4,Midwest,WECC,1,72,54308,10791044.45
2012,2012-03-17,5,Southwest,WECC,1,140,60661,9696201.167
2012,2012-03-13,0,Multiple or Unknown,WECC,1,277,56020,21855602.27
2012,2012-03-13,1,Northeast,NPCC,1,8,32431,29700925.96
2012,2012-03-12,0,Multiple or Unknown,WECC,1,186,43465,10538537.4
2012,2012-03-12,7,Northwest,WECC,2,1004,220143,66357764
2012,2012-03-06,5,Southwest,WECC,1,58,14542,1988180.4
2012,2012-03-04,3,Southeast,FRCC,2,490,33785,4246797.34
2012,2012-03-03,2,Mid-Atlantic,RFC,1,147,3112,7785625
2012,2012-03-03,4,Midwest,RFC,2,2009,119454,144941728
2012,2012-03-02,2,Mid-Atlantic,RFC,1,217,16499,32373581
2012,2012-03-02,2,Mid-Atlantic,SERC,1,260,32574,10153609
2012,2012-03-02,4,Midwest,RFC,2,698,103387,143580145
2012,2012-02-29,4,Midwest,MRO,2,565,38419,7296053.34
2012,2012-02-29,4,Midwest,SERC,1,445,37531,9214677
2012,2012-02-28,6,South,SPP RE,1,138,21213,7164106
2012,2012-02-22,5,Southwest,WECC,1,392,35701,14875486.37
2012,2012-02-20,2,Mid-Atlantic,RFC,1,274,8301,8465479
2012,2012-02-19,2,Mid-Atlantic,,1,905,72761,88170502
2012,2012-02-19,2,Mid-Atlantic,RFC,2,1336,116495,165358132
2012,2012-02-18,6,South,SERC,2,456,36329,7591486
2012,2012-01-25,6,South,,1,621,96911,8611223
2012,2012-01-25,6,South,SERC,1,303,40976,6269496
2012,2012-01-25,7,Northwest,WECC,1,122,20785,2724208
2012,2012-01-24,7,Northwest,WECC,1,309,47612,26510941
2012,2012-01-23,7,Northwest,WECC,1,179,9156,9341751
2012,2012-01-22,7,Northwest,WECC,2,340,93032,34482450
2012,2012-01-21,0,Multiple or Unknown,WECC,1,228,44243,6260242.163
2012,2012-01-21,5,Southwest,WECC,2,163,91442,18413827.03
2012,2012-01-21,7,Northwest,WECC,2,329,52311,69454847
2012,2012-01-20,5,Southwest,WECC,1,13,24204,5793246.6
2012,2012-01-20,7,Northwest,WECC,1,227,92419,116778740
2012,2012-01-19,0,Multiple or Unknown,WECC,1,176,11508,10293520.46
2012,2012-01-19,7,Northwest,WECC,2,727,443748,984870785
2012,2012-01-18,7,Northwest,WECC,2,600,135738,185846985.5
2012,2012-01-17,2,Mid-Atlantic,RFC,1,196,26903,5732258
2012,2012-01-17,2,Mid-Atlantic,SERC,1,120,33493,4587401
2012,2012-01-17,6,South,WECC,1,88,142479,15395257.8
2012,2012-01-17,7,Northwest,WECC,1,124,28035,14437224.16
2012,2012-01-13,1,Northeast,NPCC,1,189,39071,12361887
2012,2012-01-12,6,South,TRE,1,24,6176,874274
2012,2012-01-09,6,South,,1,54,7670,1730348
2011,2011-12-31,5,Southwest,WECC,1,318,36663,10828635.18
2011,2011-12-30,7,Northwest,WECC,1,198,38750,5442728
2011,2011-12-22,3,Southeast,SERC,1,357,40058,12479629
2011,2011-12-13,5,Southwest,WECC,1,64,18400,2943191.533
2011,2011-12-10,6,South,,1,149,33849,5512829
2011,2011-12-10,6,South,TRE,1,152,33854,5514362
2011,2011-12-08,1,Northeast,NPCC,1,918,84682,17384327.95
2011,2011-12-07,2,Mid-Atlantic,RFC,1,189,17098,9771795
2011,2011-12-01,0,Multiple or Unknown,WECC,1,1012,127929,61221880.36
2011,2011-12-01,5,Southwest,WECC,2,1169,478158,406016449.3
2011,2011-11-30,5,Southwest,WECC,2,542,216322,303513189.1
2011,2011-11-29,4,Midwest,RFC,4,1915,197114,87029752.39
2011,2011-11-26,5,Southwest,SPP RE,1,90,8435,1519458
2011,2011-11-23,4,Midwest,MRO,1,1,3865,423013.42
2011,2011-11-22,7,Northwest,WECC,1,359,134339,33578933.23
2011,2011-11-13,5,Southwest,WECC,1,28,5183,872277
2011,2011-11-12,5,Southwest,WECC,1,140,28937,9431752
2011,2011-11-11,7,Northwest,WECC,1,224,76674,21689305.25
2011,2011-11-09,4,Midwest,MRO,1,159,5113,595884
2011,2011-11-09,4,Midwest,RFC,1,574,56893,27310332
2011,2011-11-05,5,Southwest,WECC,1,34,12618,3132719.35
2011,2011-11-04,1,Northeast,NPCC,1,299,7239,5215866
2011,2011-11-04,2,Mid-Atlantic,RFC,3,1419,48027,36360424
2011,2011-11-03,1,Northeast,NPCC,2,767,11712,13573368
2011,2011-11-03,2,Mid-Atlantic,RFC,3,1099,47991,47817943
2011,2011-11-02,1,Northeast,NPCC,2,845,12490,20714174
2011,2011-11-02,2,Mid-Atlantic,RFC,3,1238,25370,52354450
2011,2011-11-01,1,Northeast,NPCC,2,910,12301,27396506
2011,2011-11-01,2,Mid-Atlantic,RFC,5,1498,71235,134399553
2011,2011-10-31,1,Northeast,NPCC,3,1101,20668,48706218.86
2011,2011-10-31,2,Mid-Atlantic,RFC,5,1217,85595,144625968
2011,2011-10-30,1,Northeast,NPCC,6,3236,382303,464461247.8
2011,2011-10-30,2,Mid-Atlantic,RFC,8,2229,213885,402857862.2
2011,2011-10-29,1,Northeast,NPCC,5,2458,650634,2055093177
2011,2011-10-29,2,Mid-Atlantic,RFC,10,9508,2072623,4429088512
2011,2011-10-29,3,Southeast,SERC,1,176,18615,14617183
2011,2011-10-27,5,Southwest,WECC,1,289,16656,7681756.083
2011,2011-10-26,5,Southwest,WECC,2,1191,115684,63803694.07
2011,2011-10-25,5,Southwest,WECC,1,61,11143,9661839.117
2011,2011-10-23,1,Northeast,NPCC,1,10,27238,3268586
2011,2011-10-15,4,Midwest,RFC,1,607,52646,29923077
2011,2011-10-10,3,Southeast,FRCC,2,609,30134,5603336.29
2011,2011-10-09,6,South,,1,204,35494,10071053
2011,2011-10-09,6,South,TRE,1,240,37093,10358652
2011,2011-10-05,5,Southwest,WECC,1,362,96477,16371764
2011,2011-09-30,4,Midwest,RFC,1,578,25983,28002258
2011,2011-09-29,4,Midwest,MRO,1,114,8412,2285605
2011,2011-09-29,4,Midwest,RFC,1,85,7857,8158263
2011,2011-09-29,6,South,,1,645,162322,14228619
2011,2011-09-29,6,South,SERC,1,221,23601,3134198
2011,2011-09-18,6,South,TRE,1,70,3593,759149
2011,2011-09-10,5,Southwest,WECC,1,240,80807,18382839
2011,2011-09-08,2,Mid-Atlantic,RFC,3,377,51579,37523695
2011,2011-09-07,2,Mid-Atlantic,RFC,4,882,112785,47445992
2011,2011-09-07,4,Midwest,MRO,1,4,2165,317015
2011,2011-09-06,2,Mid-Atlantic,,1,35,4065,1246521
2011,2011-09-05,3,Southeast,SERC,2,968,80674,17720248
2011,2011-09-05,6,South,FRCC,1,118,8985,1771469
2011,2011-09-04,6,South,SERC,1,233,21161,2954635
2011,2011-09-04,6,South,SPP RE,1,354,14128,3498604
2011,2011-09-03,2,Mid-Atlantic,,1,91,7834,3585338
2011,2011-09-03,2,Mid-Atlantic,RFC,2,623,24864,18241005
2011,2011-09-03,4,Midwest,RFC,3,1334,151094,242337742.4
2011,2011-09-03,6,South,SERC,2,873,59797,14687092
2011,2011-09-02,2,Mid-Atlantic,RFC,2,689,21690,21034162
2011,2011-09-02,3,Southeast,SERC,1,623,44000,16088311.15
2011,2011-09-02,4,Midwest,MRO,1,98,11674,6484713
2011,2011-09-01,1,Northeast,NPCC,1,284,3970,2348779
2011,2011-09-01,2,Mid-Atlantic,RFC,5,1699,59696,42039748
2011,2011-08-31,1,Northeast,NPCC,3,1064,22830,25427976.7
2011,2011-08-31,2,Mid-Atlantic,RFC,5,1783,100517,120482142
2011,2011-08-30,1,Northeast,NPCC,4,2217,61331,96525670.24
2011,2011-08-30,2,Mid-Atlantic,RFC,6,2234,101296,165130446
2011,2011-08-30,3,Southeast,SERC,1,876,25339,18180367.17
2011,2011-08-29,1,Northeast,NPCC,5,3152,184814,274933098.7
2011,2011-08-29,2,Mid-Atlantic,RFC,10,3816,279674,380458967.4
2011,2011-08-29,3,Southeast,SERC,1,2110,68711,66898258.27
2011,2011-08-28,1,Northeast,NPCC,6,5989,1508450,2649165980
2011,2011-08-28,2,Mid-Atlantic,RFC,14,15273,2893218,4635889792
2011,2011-08-28,3,Southeast,SERC,2,2284,71917,81093427.08
2011,2011-08-27,1,Northeast,NPCC,1,13,7558,9405698
2011,2011-08-27,2,Mid-Atlantic,RFC,11,4266,1706582,2773011688
2011,2011-08-27,3,Southeast,SERC,2,5888,577753,682939829.1
2011,2011-08-26,3,Southeast,SERC,1,702,132673,179063687.5
2011,2011-08-25,2,Mid-Atlantic,RFC,3,877,176805,80948203.2
2011,2011-08-25,3,Southeast,SERC,1,170,11073,2270105
2011,2011-08-24,6,South,,1,397,122311,10777594
2011,2011-08-24,6,South,SERC,2,631,46899,12180909
2011,2011-08-24,6,South,SPP RE,1,758,64789,23129648
2011,2011-08-23,6,South,,1,25,10914,1061588
2011,2011-08-21,2,Mid-Atlantic,RFC,1,390,52684,12453749
2011,2011-08-21,3,Southeast,SERC,1,498,36925,6831232.14
2011,2011-08-20,4,Midwest,RFC,1,464,53328,46828296
2011,2011-08-20,6,South,SPP RE,1,394,16632,4837159
2011,2011-08-19,6,South,SPP RE,1,585,15944,8499800
2011,2011-08-18,3,Southeast,SERC,1,391,26050,3838071
2011,2011-08-18,6,South,SERC,1,226,22075,3997531
2011,2011-08-18,6,South,SPP RE,1,404,50492,22414385
2011,2011-08-14,2,Mid-Atlantic,SERC,1,261,12971,14046320
2011,2011-08-13,2,Mid-Atlantic,SERC,2,926,152554,154136104
2011,2011-08-13,4,Midwest,RFC,1,480,43715,27406817.46
2011,2011-08-12,2,Mid-Atlantic,,1,3,2855,611137
2011,2011-08-12,3,Southeast,FRCC,1,101,6699,609902
2011,2011-08-12,6,South,SERC,1,642,40505,11587720
2011,2011-08-11,3,Southeast,SERC,1,390,30932,13523126.42
2011,2011-08-10,6,South,SPP RE,1,539,48974,13850313
2011,2011-08-09,2,Mid-Atlantic,RFC,1,165,28102,12084534
2011,2011-08-07,4,Midwest,RFC,1,157,12964,4334865
2011,2011-08-07,6,South,SERC,1,331,19280,8705376
2011,2011-08-06,6,South,SPP RE,1,262,21133,10036656
2011,2011-08-03,6,South,SPP RE,1,482,37217,16764814
2011,2011-08-02,4,Midwest,MRO,1,219,7936,2389658.17
2011,2011-08-02,4,Midwest,RFC,1,649,121624,30991795.92
2011,2011-08-01,2,Mid-Atlantic,RFC,1,192,24412,6029236
2011,2011-08-01,4,Midwest,MRO,1,583,57245,19413123.3
2011,2011-07-31,5,Southwest,WECC,1,108,44777,13647427.13
2011,2011-07-29,2,Mid-Atlantic,RFC,4,479,207115,76395549.8
2011,2011-07-29,4,Midwest,RFC,1,494,61329,11251018.25
2011,2011-07-28,4,Midwest,RFC,2,1423,132710,57350244.89
2011,2011-07-27,4,Midwest,RFC,1,595,86595,38909946.29
2011,2011-07-26,1,Northeast,NPCC,2,300,43895,27620940
2011,2011-07-25,3,Southeast,FRCC,1,78,34500,1321117
2011,2011-07-24,2,Mid-Atlantic,,1,238,26236,7829048
2011,2011-07-24,2,Mid-Atlantic,RFC,1,380,39138,10143024
2011,2011-07-24,4,Midwest,RFC,1,722,72296,17780933.35
2011,2011-07-23,2,Mid-Atlantic,RFC,1,169,9009,2746051
2011,2011-07-23,4,Midwest,RFC,1,1081,149621,65289891.22
2011,2011-07-22,2,Mid-Atlantic,,1,480,38990,14979267
2011,2011-07-22,2,Mid-Atlantic,RFC,8,2391,321932,82286656
2011,2011-07-22,4,Midwest,MRO,1,24,915,106138
2011,2011-07-22,4,Midwest,RFC,1,787,112811,23413392
2011,2011-07-21,2,Mid-Atlantic,RFC,1,204,26432,6284841
2011,2011-07-21,4,Midwest,RFC,2,977,97801,33274255.05
2011,2011-07-20,4,Midwest,RFC,2,870,99038,39514240.52
2011,2011-07-19,2,Mid-Atlantic,RFC,1,233,83495,12216290
2011,2011-07-19,2,Mid-Atlantic,SERC,1,152,17311,8892291
2011,2011-07-19,4,Midwest,MRO,2,238,16921,3179839.98
2011,2011-07-19,4,Midwest,RFC,1,462,34437,28135333
2011,2011-07-18,4,Midwest,MRO,1,375,39293,6423364
2011,2011-07-18,4,Midwest,RFC,1,830,73934,54012002
2011,2011-07-14,4,Midwest,RFC,1,481,35718,15591063.74
2011,2011-07-13,4,Midwest,RFC,1,527,29946,20792785.68
2011,2011-07-13,5,Southwest,WECC,1,24,78263,2869822
2011,2011-07-13,6,South,SPP RE,1,85,26401,7042348
2011,2011-07-12,4,Midwest,RFC,2,897,62227,69531227.89
2011,2011-07-11,2,Mid-Atlantic,,3,1451,115516,46752789
2011,2011-07-11,2,Mid-Atlantic,RFC,5,2287,187299,79977091
2011,2011-07-11,4,Midwest,MRO,1,78,2403,307785
2011,2011-07-11,4,Midwest,RFC,4,6760,1000179,1226986144
2011,2011-07-10,4,Midwest,MRO,2,606,53344,17530255.68
2011,2011-07-10,5,Southwest,WECC,1,17,12365,1344663
2011,2011-07-07,5,Southwest,WECC,1,198,38840,7390920.667
2011,2011-07-05,5,Southwest,WECC,1,68,27151,1593708
2011,2011-07-04,2,Mid-Atlantic,,1,479,26873,11658707
2011,2011-07-04,2,Mid-Atlantic,RFC,1,65,38969,4329627
2011,2011-07-03,3,Southeast,SERC,1,135,11721,2089843
2011,2011-07-03,4,Midwest,RFC,1,453,14739,17002237
2011,2011-07-03,6,South,SERC,1,470,27365,7692383
2011,2011-07-02,4,Midwest,RFC,1,623,111090,174711823
2011,2011-07-01,4,Midwest,MRO,3,1125,135799,65809246.73
2011,2011-07-01,4,Midwest,RFC,1,455,53161,13488132.8
2011,2011-06-30,4,Midwest,RFC,1,357,135164,43179237.9
2011,2011-06-30,5,Southwest,WECC,1,213,174605,39806600
2011,2011-06-30,6,South,SPP RE,1,243,15914,3194190
2011,2011-06-28,5,Southwest,SPP RE,1,7,7907,1126159
2011,2011-06-28,6,South,SPP RE,1,161,10947,3850143
2011,2011-06-28,6,South,TRE,1,83,6770,1613259
2011,2011-06-27,3,Southeast,FRCC,1,234,15007,5804732.14
2011,2011-06-27,4,Midwest,SERC,1,895,64149,51768029
2011,2011-06-27,6,South,SERC,1,1257,80749,37275498
2011,2011-06-26,3,Southeast,SERC,1,776,102614,16622184
2011,2011-06-26,6,South,SERC,1,520,30351,10438998
2011,2011-06-25,6,South,SERC,1,247,22199,7943768
2011,2011-06-24,3,Southeast,SERC,1,568,104527,20944372
2011,2011-06-24,4,Midwest,WECC,1,31,12172,1977245
2011,2011-06-23,4,Midwest,RFC,1,437,25136,11455874.58
2011,2011-06-22,2,Mid-Atlantic,RFC,1,32,4811,2905854
2011,2011-06-22,3,Southeast,SERC,2,1697,140102,31113291.54
2011,2011-06-22,4,Midwest,RFC,2,1470,90799,59100759.6
2011,2011-06-22,6,South,,1,506,53102,7204094
2011,2011-06-22,6,South,TRE,1,553,54683,7306754
2011,2011-06-21,2,Mid-Atlantic,,2,819,67199,28015603
2011,2011-06-21,2,Mid-Atlantic,RFC,3,1059,91779,32984120
2011,2011-06-21,3,Southeast,SERC,1,626,35317,12810947.8
